system:index,dNBR,severity,.geo
973,0.04767361283302307,0,"{""type"":""Point"",""coordinates"":[150.59216654576895,-33.76342329360659]}"
974,0.12865790724754333,0,"{""type"":""Point"",""coordinates"":[150.23519813344254,-33.86703952956246]}"
975,0.01987522840499878,0,"{""type"":""Point"",""coordinates"":[150.50654910022314,-33.63828751443562]}"
976,0.030950218439102173,0,"{""type"":""Point"",""coordinates"":[150.42974170003717,-33.69414904605694]}"
977,0.27971407771110535,1,"{""type"":""Point"",""coordinates"":[150.48698490543296,-33.60860859184794]}"
978,-0.0012736022472381592,0,"{""type"":""Point"",""coordinates"":[150.53792870009326,-33.82034128374319]}"
979,0.011187508702278137,0,"{""type"":""Point"",""coordinates"":[150.29415804835784,-33.70993208588676]}"
980,0.13814926147460938,0,"{""type"":""Point"",""coordinates"":[150.23133085631682,-33.807420810497845]}"
981,0.016588568687438965,0,"{""type"":""Point"",""coordinates"":[150.60891505918067,-33.778507722664465]}"
982,0.09563085436820984,0,"{""type"":""Point"",""coordinates"":[150.20812236710674,-33.878925570151885]}"
983,0.012790322303771973,0,"{""type"":""Point"",""coordinates"":[150.5924982667235,-33.76354619213959]}"
984,0.1517447829246521,0,"{""type"":""Point"",""coordinates"":[150.38692132637541,-33.50226305937758]}"
985,0.07332757115364075,0,"{""type"":""Point"",""coordinates"":[150.282039106577,-33.80256532706975]}"
986,0.06628343462944031,0,"{""type"":""Point"",""coordinates"":[150.39032594090628,-33.49827270004611]}"
987,0.026436522603034973,0,"{""type"":""Point"",""coordinates"":[150.4754495482223,-33.76452049699019]}"
988,0.039228737354278564,0,"{""type"":""Point"",""coordinates"":[150.4562432059813,-33.72665869431604]}"
989,0.24666684865951538,0,"{""type"":""Point"",""coordinates"":[150.45450278590437,-33.80282946300282]}"
990,-0.0024129152297973633,0,"{""type"":""Point"",""coordinates"":[150.56885610496684,-33.685430115281065]}"
991,0.027537912130355835,0,"{""type"":""Point"",""coordinates"":[150.57349038165037,-33.75073904097911]}"
992,-0.005150467157363892,0,"{""type"":""Point"",""coordinates"":[150.30233992057356,-33.71039919933941]}"
993,0.15269559621810913,0,"{""type"":""Point"",""coordinates"":[150.36442229245694,-33.50630457034222]}"
994,0.020216286182403564,0,"{""type"":""Point"",""coordinates"":[150.38318986693716,-33.738768933429995]}"
995,0.38989293575286865,1,"{""type"":""Point"",""coordinates"":[150.40476819807841,-33.54493377994382]}"
996,0.1398020088672638,0,"{""type"":""Point"",""coordinates"":[150.27527814901316,-33.552145647902634]}"
997,0.004168599843978882,0,"{""type"":""Point"",""coordinates"":[150.37967934952917,-33.738310561840855]}"
998,-0.0320374071598053,0,"{""type"":""Point"",""coordinates"":[150.22646139447727,-33.7753858591629]}"
999,0.045715898275375366,0,"{""type"":""Point"",""coordinates"":[150.53642250309966,-33.75957619582919]}"
1000,0.04653617739677429,0,"{""type"":""Point"",""coordinates"":[150.49055989137182,-33.7605982078699]}"
1001,0.08182169497013092,0,"{""type"":""Point"",""coordinates"":[150.43424386872974,-33.500212383068614]}"
1002,-0.00663304328918457,0,"{""type"":""Point"",""coordinates"":[150.49772946959948,-33.82982369397154]}"
1003,0.1694241166114807,0,"{""type"":""Point"",""coordinates"":[150.39814455781874,-33.62264952729127]}"
1004,0.14685943722724915,0,"{""type"":""Point"",""coordinates"":[150.24529482421082,-33.782742402719755]}"
1005,0.061528876423835754,0,"{""type"":""Point"",""coordinates"":[150.43411172283444,-33.8684484328377]}"
1006,0.016150400042533875,0,"{""type"":""Point"",""coordinates"":[150.4671450886523,-33.656992724853616]}"
1007,0.21798600256443024,0,"{""type"":""Point"",""coordinates"":[150.36570165474748,-33.64386052777923]}"
1008,-0.023072734475135803,0,"{""type"":""Point"",""coordinates"":[150.52083139761947,-33.61905454326777]}"
1009,0.043133288621902466,0,"{""type"":""Point"",""coordinates"":[150.55563002232248,-33.67693906011939]}"
1010,0.012755364179611206,0,"{""type"":""Point"",""coordinates"":[150.58239877279755,-33.790978108628146]}"
1011,0.06343679130077362,0,"{""type"":""Point"",""coordinates"":[150.40243756305665,-33.7796633151069]}"
1012,0.1580701321363449,0,"{""type"":""Point"",""coordinates"":[150.40072258346177,-33.625879971126565]}"
1013,0.013203039765357971,0,"{""type"":""Point"",""coordinates"":[150.5482089982564,-33.74040666927161]}"
1014,0.057413458824157715,0,"{""type"":""Point"",""coordinates"":[150.41936326442968,-33.72829698940192]}"
1015,0.08581778407096863,0,"{""type"":""Point"",""coordinates"":[150.21857958243604,-33.78731623081001]}"
1016,-0.018169984221458435,0,"{""type"":""Point"",""coordinates"":[150.36639001825012,-33.69820212839848]}"
1017,0.3126729726791382,1,"{""type"":""Point"",""coordinates"":[150.41536452950015,-33.863007218721954]}"
1018,-0.11771877855062485,0,"{""type"":""Point"",""coordinates"":[150.4573029073719,-33.68244626186935]}"
1019,0.3197444677352905,1,"{""type"":""Point"",""coordinates"":[150.271165225379,-33.51582604620318]}"
1020,0.09474503248929977,0,"{""type"":""Point"",""coordinates"":[150.18473819848978,-33.80724044262613]}"
1021,0.020225970074534416,0,"{""type"":""Point"",""coordinates"":[150.3537712208366,-33.58180641974075]}"
1022,-0.0032706856727600098,0,"{""type"":""Point"",""coordinates"":[150.5456876802428,-33.879931378416636]}"
1023,0.0038484930992126465,0,"{""type"":""Point"",""coordinates"":[150.5840300711093,-33.688026560998956]}"
1024,0.3491557836532593,1,"{""type"":""Point"",""coordinates"":[150.4664470367359,-33.87141354172225]}"
1025,-0.00773485004901886,0,"{""type"":""Point"",""coordinates"":[150.42589563673275,-33.724219143504946]}"
1026,0.07166674733161926,0,"{""type"":""Point"",""coordinates"":[150.27225663274953,-33.755175379718295]}"
1027,0.013814255595207214,0,"{""type"":""Point"",""coordinates"":[150.24955260177018,-33.8173154835452]}"
1028,0.16268616914749146,0,"{""type"":""Point"",""coordinates"":[150.47920436562734,-33.58381936576785]}"
1029,0.0014901459217071533,0,"{""type"":""Point"",""coordinates"":[150.64522714053734,-33.68540170293619]}"
1030,0.03516268730163574,0,"{""type"":""Point"",""coordinates"":[150.36524517430394,-33.767047406362074]}"
1031,0.009367763996124268,0,"{""type"":""Point"",""coordinates"":[150.45233395568502,-33.67913038421407]}"
1032,0.1856558471918106,0,"{""type"":""Point"",""coordinates"":[150.20622228732682,-33.7667518464554]}"
1033,0.11155606806278229,0,"{""type"":""Point"",""coordinates"":[150.3351638452771,-33.67310479309837]}"
1034,0.019232630729675293,0,"{""type"":""Point"",""coordinates"":[150.52683518135512,-33.691778395027065]}"
1035,-0.013089016079902649,0,"{""type"":""Point"",""coordinates"":[150.49519911543337,-33.627538242683244]}"
1036,0.02383396029472351,0,"{""type"":""Point"",""coordinates"":[150.23310790884932,-33.67413220477054]}"
1037,0.12579728662967682,0,"{""type"":""Point"",""coordinates"":[150.35776412273168,-33.594046664648175]}"
1038,-0.07385209202766418,0,"{""type"":""Point"",""coordinates"":[150.63251340059628,-33.76751575455662]}"
1039,0.3030436336994171,1,"{""type"":""Point"",""coordinates"":[150.3904461311386,-33.79891032629784]}"
1040,-0.01915663480758667,0,"{""type"":""Point"",""coordinates"":[150.48968133982166,-33.64557059753668]}"
1041,0.27127036452293396,1,"{""type"":""Point"",""coordinates"":[150.44932029300873,-33.60144361123893]}"
1042,0.14994549751281738,0,"{""type"":""Point"",""coordinates"":[150.26249442882326,-33.75566463245912]}"
1043,-0.08312604576349258,0,"{""type"":""Point"",""coordinates"":[150.59180070355694,-33.67939522617862]}"
1044,0.03199300915002823,0,"{""type"":""Point"",""coordinates"":[150.18534952972144,-33.78907239141037]}"
1045,0.15136225521564484,0,"{""type"":""Point"",""coordinates"":[150.46575344139623,-33.812663343816894]}"
1046,0.0705268383026123,0,"{""type"":""Point"",""coordinates"":[150.24004467649468,-33.59077985036896]}"
1047,-0.002021223306655884,0,"{""type"":""Point"",""coordinates"":[150.35556960874078,-33.766250602627615]}"
1048,-0.0028738602995872498,0,"{""type"":""Point"",""coordinates"":[150.49640299920648,-33.71798879116868]}"
1049,0.07882323861122131,0,"{""type"":""Point"",""coordinates"":[150.31303809902687,-33.83502344078226]}"
1050,0.24500510096549988,0,"{""type"":""Point"",""coordinates"":[150.21240728850935,-33.84729826422157]}"
1051,-0.12497442960739136,0,"{""type"":""Point"",""coordinates"":[150.45708930395156,-33.48253913990283]}"
1052,0.1743907630443573,0,"{""type"":""Point"",""coordinates"":[150.41841528696992,-33.53640980244587]}"
1053,0.012840449810028076,0,"{""type"":""Point"",""coordinates"":[150.33834344967661,-33.73497851395058]}"
1054,-0.011487945914268494,0,"{""type"":""Point"",""coordinates"":[150.3316578671911,-33.69982998662825]}"
1055,0.051881566643714905,0,"{""type"":""Point"",""coordinates"":[150.43110507973077,-33.70832978170989]}"
1056,0.011235743761062622,0,"{""type"":""Point"",""coordinates"":[150.50856400550484,-33.85468282846703]}"
1057,0.08785837143659592,0,"{""type"":""Point"",""coordinates"":[150.21903754433373,-33.87952946528402]}"
1058,-0.004865333437919617,0,"{""type"":""Point"",""coordinates"":[150.5009382681913,-33.759906442311305]}"
1059,0.04082639515399933,0,"{""type"":""Point"",""coordinates"":[150.4264196634491,-33.78316669870317]}"
1060,-0.03774617612361908,0,"{""type"":""Point"",""coordinates"":[150.46560801429663,-33.68527593577828]}"
1061,-0.0030217915773391724,0,"{""type"":""Point"",""coordinates"":[150.51237362522988,-33.69848904000658]}"
1062,0.3052036762237549,1,"{""type"":""Point"",""coordinates"":[150.44765523901594,-33.5800578227704]}"
1063,-0.024332374334335327,0,"{""type"":""Point"",""coordinates"":[150.4987221225549,-33.62858110162224]}"
1064,0.1388232409954071,0,"{""type"":""Point"",""coordinates"":[150.43281505216072,-33.545470840213]}"
1065,0.1226641833782196,0,"{""type"":""Point"",""coordinates"":[150.44507517858753,-33.81004112521668]}"
1066,0.04899725317955017,0,"{""type"":""Point"",""coordinates"":[150.45070968470583,-33.75036676215774]}"
1067,0.0012233108282089233,0,"{""type"":""Point"",""coordinates"":[150.25446330363258,-33.72985931150925]}"
1068,0.029576629400253296,0,"{""type"":""Point"",""coordinates"":[150.64305960044504,-33.71547848297948]}"
1069,0.03512957692146301,0,"{""type"":""Point"",""coordinates"":[150.50948132799098,-33.718114314737946]}"
1070,0.16866600513458252,0,"{""type"":""Point"",""coordinates"":[150.46000442125364,-33.80125306962716]}"
1071,0.026165157556533813,0,"{""type"":""Point"",""coordinates"":[150.38118623812323,-33.78113043289311]}"
1072,0.02759672701358795,0,"{""type"":""Point"",""coordinates"":[150.49940119593086,-33.76744216437382]}"
1073,0.06044106185436249,0,"{""type"":""Point"",""coordinates"":[150.46270645133947,-33.772715752583885]}"
1074,0.1411849409341812,0,"{""type"":""Point"",""coordinates"":[150.52481263553256,-33.57994972757173]}"
1075,0.09100565314292908,0,"{""type"":""Point"",""coordinates"":[150.49347590720606,-33.431342370872386]}"
1076,0.05503430962562561,0,"{""type"":""Point"",""coordinates"":[150.31772303455165,-33.63173226757632]}"
1077,0.018801838159561157,0,"{""type"":""Point"",""coordinates"":[150.41847304224157,-33.66842710477902]}"
1078,0.008730083703994751,0,"{""type"":""Point"",""coordinates"":[150.6247376084652,-33.70298563223277]}"
1079,0.2626991868019104,0,"{""type"":""Point"",""coordinates"":[150.2354616356078,-33.80214235715345]}"
1080,0.22342059016227722,0,"{""type"":""Point"",""coordinates"":[150.28751213257894,-33.52187754296868]}"
1081,0.009110331535339355,0,"{""type"":""Point"",""coordinates"":[150.55253991295643,-33.78435577719598]}"
1082,0.04274831712245941,0,"{""type"":""Point"",""coordinates"":[150.50668218643355,-33.69261668408168]}"
1083,0.334787517786026,1,"{""type"":""Point"",""coordinates"":[150.370861817378,-33.62443765375071]}"
1084,0.019902080297470093,0,"{""type"":""Point"",""coordinates"":[150.44034872436558,-33.65340427761781]}"
1085,0.011309042572975159,0,"{""type"":""Point"",""coordinates"":[150.5223276951769,-33.865709737266144]}"
1086,0.021105870604515076,0,"{""type"":""Point"",""coordinates"":[150.49729802130966,-33.787951275218916]}"
1087,0.009991884231567383,0,"{""type"":""Point"",""coordinates"":[150.4535754247944,-33.69679804732419]}"
1088,0.22218069434165955,0,"{""type"":""Point"",""coordinates"":[150.43006037801476,-33.52810416178761]}"
1089,0.24180968105793,0,"{""type"":""Point"",""coordinates"":[150.40327906098014,-33.51201957814292]}"
1090,0.12612378597259521,0,"{""type"":""Point"",""coordinates"":[150.32633415245843,-33.558622113894316]}"
1091,0.18044984340667725,0,"{""type"":""Point"",""coordinates"":[150.46472497962097,-33.78702028170709]}"
1092,0.03909650444984436,0,"{""type"":""Point"",""coordinates"":[150.3544719159953,-33.70309571943789]}"
1093,0.07465200126171112,0,"{""type"":""Point"",""coordinates"":[150.4888299405386,-33.65798131180124]}"
1094,-0.021440476179122925,0,"{""type"":""Point"",""coordinates"":[150.21461534602585,-33.70545799871571]}"
1095,0.028320372104644775,0,"{""type"":""Point"",""coordinates"":[150.26658307140383,-33.70605326893757]}"
1096,-0.01630684733390808,0,"{""type"":""Point"",""coordinates"":[150.5941374420824,-33.69059375610273]}"
1097,-0.018019646406173706,0,"{""type"":""Point"",""coordinates"":[150.1951220423056,-33.87128924799744]}"
1098,0.024504587054252625,0,"{""type"":""Point"",""coordinates"":[150.49907303049284,-33.7122404299242]}"
1099,0.30450373888015747,1,"{""type"":""Point"",""coordinates"":[150.3870251100808,-33.627327490716574]}"
1100,0.024743326008319855,0,"{""type"":""Point"",""coordinates"":[150.3201976145595,-33.66681906062442]}"
1101,0.21388280391693115,0,"{""type"":""Point"",""coordinates"":[150.2834475127882,-33.78968793011147]}"
1102,0.02953679859638214,0,"{""type"":""Point"",""coordinates"":[150.57206196407466,-33.69668569272114]}"
1103,0.026765018701553345,0,"{""type"":""Point"",""coordinates"":[150.2812504935457,-33.75911763752304]}"
1104,0.20582489669322968,0,"{""type"":""Point"",""coordinates"":[150.47381942969017,-33.60199157021454]}"
1105,0.08930028975009918,0,"{""type"":""Point"",""coordinates"":[150.28368686772177,-33.50689167695895]}"
1106,-0.005128711462020874,0,"{""type"":""Point"",""coordinates"":[150.23237165020018,-33.78574811273281]}"
1107,0.058730944991111755,0,"{""type"":""Point"",""coordinates"":[150.5037227642906,-33.72689436992553]}"
1108,0.1316601186990738,0,"{""type"":""Point"",""coordinates"":[150.38419469784347,-33.668924146134124]}"
1109,0.04812668263912201,0,"{""type"":""Point"",""coordinates"":[150.5041046002759,-33.83604076017636]}"
1110,0.013324767351150513,0,"{""type"":""Point"",""coordinates"":[150.55641211430117,-33.71478943468301]}"
1111,0.04874028265476227,0,"{""type"":""Point"",""coordinates"":[150.35870316861332,-33.675167341284784]}"
1112,0.27093908190727234,1,"{""type"":""Point"",""coordinates"":[150.2767303168321,-33.76493051667401]}"
1113,-0.06971399486064911,0,"{""type"":""Point"",""coordinates"":[150.62893917108946,-33.77418508193072]}"
1114,-0.004372388124465942,0,"{""type"":""Point"",""coordinates"":[150.60742752893464,-33.71248380325774]}"
1115,0.1207476258277893,0,"{""type"":""Point"",""coordinates"":[150.23755108370617,-33.868007925488676]}"
1116,0.07092040777206421,0,"{""type"":""Point"",""coordinates"":[150.50386522639815,-33.407798478963336]}"
1117,0.0545971542596817,0,"{""type"":""Point"",""coordinates"":[150.57492760763776,-33.66860528764636]}"
1118,-0.19410842657089233,0,"{""type"":""Point"",""coordinates"":[150.2280018122936,-33.75037732604152]}"
1119,0.23630692064762115,0,"{""type"":""Point"",""coordinates"":[150.3953616554839,-33.64296344949353]}"
1120,0.051771968603134155,0,"{""type"":""Point"",""coordinates"":[150.24845338829064,-33.652242593076544]}"
1121,0.025267332792282104,0,"{""type"":""Point"",""coordinates"":[150.58730228406267,-33.83075865176445]}"
1122,0.3538792133331299,1,"{""type"":""Point"",""coordinates"":[150.42880623727584,-33.6101006150894]}"
1123,0.05621299147605896,0,"{""type"":""Point"",""coordinates"":[150.48947632964826,-33.679320331567396]}"
1124,0.03692197799682617,0,"{""type"":""Point"",""coordinates"":[150.52467230979565,-33.79998939321339]}"
1125,-0.04801209270954132,0,"{""type"":""Point"",""coordinates"":[150.51996559617703,-33.71154495861982]}"
1126,-0.04859694838523865,0,"{""type"":""Point"",""coordinates"":[150.2158678460689,-33.72767994337261]}"
1127,0.04349014163017273,0,"{""type"":""Point"",""coordinates"":[150.60352282929185,-33.813818330190074]}"
1128,0.06610138714313507,0,"{""type"":""Point"",""coordinates"":[150.20288142391428,-33.84021916636721]}"
1129,0.029033660888671875,0,"{""type"":""Point"",""coordinates"":[150.4235239052025,-33.783155288907714]}"
1130,0.04143093526363373,0,"{""type"":""Point"",""coordinates"":[150.54384186939166,-33.61194437095862]}"
1131,-0.029197029769420624,0,"{""type"":""Point"",""coordinates"":[150.43009541120648,-33.719080294039486]}"
1132,0.06558708846569061,0,"{""type"":""Point"",""coordinates"":[150.30494747839285,-33.79507579172637]}"
1133,0.062235742807388306,0,"{""type"":""Point"",""coordinates"":[150.28377152153968,-33.841473821647725]}"
1134,0.0027422159910202026,0,"{""type"":""Point"",""coordinates"":[150.61648327777192,-33.69406724983897]}"
1135,0.01595008373260498,0,"{""type"":""Point"",""coordinates"":[150.41862997472373,-33.601197478265256]}"
1136,0.022598713636398315,0,"{""type"":""Point"",""coordinates"":[150.49607182283577,-33.70793472445311]}"
1137,0.31746169924736023,1,"{""type"":""Point"",""coordinates"":[150.4324581975528,-33.51929555494675]}"
1138,0.16594845056533813,0,"{""type"":""Point"",""coordinates"":[150.3806545410451,-33.5712956558277]}"
1139,0.020974338054656982,0,"{""type"":""Point"",""coordinates"":[150.4554189417128,-33.75050561260407]}"
1140,0.038591936230659485,0,"{""type"":""Point"",""coordinates"":[150.5226279895175,-33.576123061028774]}"
1141,0.26287680864334106,0,"{""type"":""Point"",""coordinates"":[150.31785304935522,-33.53324155156997]}"
1142,0.0072165727615356445,0,"{""type"":""Point"",""coordinates"":[150.5673848300737,-33.87559182871366]}"
1143,0.20003385841846466,0,"{""type"":""Point"",""coordinates"":[150.36837298288663,-33.65315843787385]}"
1144,-0.01982894539833069,0,"{""type"":""Point"",""coordinates"":[150.53776369369575,-33.604922419919056]}"
1145,-0.05886712670326233,0,"{""type"":""Point"",""coordinates"":[150.1953177025103,-33.83762275274644]}"
1146,-0.14017675817012787,0,"{""type"":""Point"",""coordinates"":[150.21552965769655,-33.734309310670234]}"
1147,0.2974366843700409,1,"{""type"":""Point"",""coordinates"":[150.28496239252695,-33.78626466337735]}"
1148,0.01836875081062317,0,"{""type"":""Point"",""coordinates"":[150.52078749822903,-33.780044278811665]}"
1149,-0.02763497829437256,0,"{""type"":""Point"",""coordinates"":[150.17753566407063,-33.812969477980815]}"
1150,0.1460515558719635,0,"{""type"":""Point"",""coordinates"":[150.3935074755661,-33.65141163833543]}"
1151,0.028972655534744263,0,"{""type"":""Point"",""coordinates"":[150.53786999857095,-33.77568208083785]}"
1152,1.9317865371704102E-4,0,"{""type"":""Point"",""coordinates"":[150.56566005755388,-33.766330359157315]}"
1153,0.026667878031730652,0,"{""type"":""Point"",""coordinates"":[150.24339974374013,-33.67733675516596]}"
1154,0.24184449017047882,0,"{""type"":""Point"",""coordinates"":[150.2761516703589,-33.773008583222634]}"
1155,-0.023264124989509583,0,"{""type"":""Point"",""coordinates"":[150.61776870818386,-33.6773984659196]}"
1156,-0.0014894306659698486,0,"{""type"":""Point"",""coordinates"":[150.34096623828347,-33.774152728137]}"
1157,0.34419581294059753,1,"{""type"":""Point"",""coordinates"":[150.40529273629156,-33.59178859325573]}"
1158,0.0031738579273223877,0,"{""type"":""Point"",""coordinates"":[150.5851961923134,-33.62788651012424]}"
1159,0.24768489599227905,0,"{""type"":""Point"",""coordinates"":[150.34482228452197,-33.53500458311483]}"
1160,0.011646419763565063,0,"{""type"":""Point"",""coordinates"":[150.52469761905834,-33.741979599805504]}"
1161,0.01593168079853058,0,"{""type"":""Point"",""coordinates"":[150.56936294101948,-33.774150219061966]}"
1162,-0.0366184264421463,0,"{""type"":""Point"",""coordinates"":[150.292613046619,-33.671134997822065]}"
1163,0.41321444511413574,1,"{""type"":""Point"",""coordinates"":[150.43551058922066,-33.60901913425024]}"
1164,0.21874625980854034,0,"{""type"":""Point"",""coordinates"":[150.38051177931146,-33.62825492133504]}"
1165,0.03742071986198425,0,"{""type"":""Point"",""coordinates"":[150.52104414478748,-33.82417701277055]}"
1166,0.011917531490325928,0,"{""type"":""Point"",""coordinates"":[150.52401975405292,-33.75064526253514]}"
1167,0.11584192514419556,0,"{""type"":""Point"",""coordinates"":[150.5425813461791,-33.36752144358083]}"
1168,0.04649050533771515,0,"{""type"":""Point"",""coordinates"":[150.32717997708008,-33.692751046973655]}"
1169,0.01467093825340271,0,"{""type"":""Point"",""coordinates"":[150.3637848748673,-33.733858521295495]}"
1170,0.022660061717033386,0,"{""type"":""Point"",""coordinates"":[150.6302074868901,-33.78184014027724]}"
1171,0.06749987602233887,0,"{""type"":""Point"",""coordinates"":[150.34203002422802,-33.81209970035965]}"
1172,0.02255016565322876,0,"{""type"":""Point"",""coordinates"":[150.42166137547926,-33.73732993037863]}"
1173,-0.0077937692403793335,0,"{""type"":""Point"",""coordinates"":[150.56695851792918,-33.637128445232186]}"
1174,0.15323805809020996,0,"{""type"":""Point"",""coordinates"":[150.25627753923413,-33.825126332616726]}"
1175,0.0034948885440826416,0,"{""type"":""Point"",""coordinates"":[150.57665700578787,-33.72760548655522]}"
1176,0.25558242201805115,0,"{""type"":""Point"",""coordinates"":[150.36428060791812,-33.61457025252878]}"
1177,0.18326686322689056,0,"{""type"":""Point"",""coordinates"":[150.40420977783202,-33.486541655198074]}"
1178,0.026536598801612854,0,"{""type"":""Point"",""coordinates"":[150.27764438829746,-33.553483747058245]}"
1179,0.0601121187210083,0,"{""type"":""Point"",""coordinates"":[150.51689104318424,-33.66832341687502]}"
1180,0.02279423177242279,0,"{""type"":""Point"",""coordinates"":[150.48656196231698,-33.74525556306229]}"
1181,0.01878499984741211,0,"{""type"":""Point"",""coordinates"":[150.62974341803982,-33.70993421360176]}"
1182,0.235244482755661,0,"{""type"":""Point"",""coordinates"":[150.38300507679276,-33.639022846267494]}"
1183,-0.03421682119369507,0,"{""type"":""Point"",""coordinates"":[150.60508119140022,-33.688683869922706]}"
1184,0.16437876224517822,0,"{""type"":""Point"",""coordinates"":[150.28422618310486,-33.55044584443062]}"
1185,0.026146814227104187,0,"{""type"":""Point"",""coordinates"":[150.26919359144097,-33.69758978997239]}"
1186,0.04672756791114807,0,"{""type"":""Point"",""coordinates"":[150.52583231505068,-33.85697700476783]}"
1187,-0.014682620763778687,0,"{""type"":""Point"",""coordinates"":[150.24999328784006,-33.73124843593756]}"
1188,0.03905077278614044,0,"{""type"":""Point"",""coordinates"":[150.4333238713591,-33.826931545101594]}"
1189,-0.009220480918884277,0,"{""type"":""Point"",""coordinates"":[150.49823740032397,-33.67930989853662]}"
1190,0.08449810743331909,0,"{""type"":""Point"",""coordinates"":[150.28436258137546,-33.82268844675311]}"
1191,-0.011380225419998169,0,"{""type"":""Point"",""coordinates"":[150.260747538533,-33.68026468068537]}"
1192,0.045890048146247864,0,"{""type"":""Point"",""coordinates"":[150.36246601006962,-33.66639018855643]}"
1193,0.07364210486412048,0,"{""type"":""Point"",""coordinates"":[150.23097118777147,-33.867843045900955]}"
1194,-0.004104703664779663,0,"{""type"":""Point"",""coordinates"":[150.59619079301095,-33.69487127013143]}"
1195,0.1465146541595459,0,"{""type"":""Point"",""coordinates"":[150.30954691780263,-33.78797401024697]}"
1196,0.012514576315879822,0,"{""type"":""Point"",""coordinates"":[150.19406547177948,-33.827289453061404]}"
1197,9.218156337738037E-4,0,"{""type"":""Point"",""coordinates"":[150.3077770550011,-33.76477268570281]}"
1198,-0.019507870078086853,0,"{""type"":""Point"",""coordinates"":[150.6011275190796,-33.73291361723954]}"
1199,0.10109645128250122,0,"{""type"":""Point"",""coordinates"":[150.42685531944474,-33.75594980485114]}"
1200,0.08696097135543823,0,"{""type"":""Point"",""coordinates"":[150.1827619424459,-33.79091743651857]}"
1201,0.1227821484208107,0,"{""type"":""Point"",""coordinates"":[150.30453087378925,-33.5713255418456]}"
1202,0.020859241485595703,0,"{""type"":""Point"",""coordinates"":[150.52605969231607,-33.77888334547415]}"
1203,0.07158415019512177,0,"{""type"":""Point"",""coordinates"":[150.28625758209733,-33.842583547168196]}"
1204,0.13099059462547302,0,"{""type"":""Point"",""coordinates"":[150.4747015463994,-33.81971472038852]}"
1205,0.3199338912963867,1,"{""type"":""Point"",""coordinates"":[150.36263513007097,-33.6232959248467]}"
1206,-0.02426593005657196,0,"{""type"":""Point"",""coordinates"":[150.36238920145402,-33.78981274444112]}"
1207,0.007971808314323425,0,"{""type"":""Point"",""coordinates"":[150.48245043996903,-33.627387722982256]}"
1208,-0.013788729906082153,0,"{""type"":""Point"",""coordinates"":[150.5738622906228,-33.84361944595163]}"
1209,0.049936443567276,0,"{""type"":""Point"",""coordinates"":[150.32091990688977,-33.79638600446321]}"
1210,-0.1375550776720047,0,"{""type"":""Point"",""coordinates"":[150.22222675648635,-33.71115524371518]}"
1211,0.22300797700881958,0,"{""type"":""Point"",""coordinates"":[150.4260035412269,-33.63637005196317]}"
1212,0.007021427154541016,0,"{""type"":""Point"",""coordinates"":[150.5575186211528,-33.67796164357765]}"
1213,0.2918117344379425,1,"{""type"":""Point"",""coordinates"":[150.27390340111734,-33.78211722207687]}"
1214,0.14726732671260834,0,"{""type"":""Point"",""coordinates"":[150.27207878932495,-33.747584664198236]}"
1215,0.37485870718955994,1,"{""type"":""Point"",""coordinates"":[150.37883107036637,-33.604562002006524]}"
1216,0.08502089977264404,0,"{""type"":""Point"",""coordinates"":[150.31058353619292,-33.81573838466399]}"
1217,0.13882958889007568,0,"{""type"":""Point"",""coordinates"":[150.50045051383478,-33.38551630768252]}"
1218,0.005917638540267944,0,"{""type"":""Point"",""coordinates"":[150.32757993640462,-33.736204411940136]}"
1219,-0.011216819286346436,0,"{""type"":""Point"",""coordinates"":[150.56938662552986,-33.87014858190627]}"
1220,0.28229427337646484,1,"{""type"":""Point"",""coordinates"":[150.2836619082921,-33.815927523898786]}"
1221,-0.004781931638717651,0,"{""type"":""Point"",""coordinates"":[150.30859900698,-33.66958529136723]}"
1222,-0.0027174055576324463,0,"{""type"":""Point"",""coordinates"":[150.60727003180978,-33.70528553676634]}"
1223,0.29997849464416504,1,"{""type"":""Point"",""coordinates"":[150.48169028567395,-33.79160831199974]}"
1224,-0.011967480182647705,0,"{""type"":""Point"",""coordinates"":[150.5484599749498,-33.80552334653892]}"
1225,0.2550557553768158,0,"{""type"":""Point"",""coordinates"":[150.45812113263196,-33.61017783450646]}"
1226,0.23462074995040894,0,"{""type"":""Point"",""coordinates"":[150.2565324116946,-33.84922805357738]}"
1227,0.18557608127593994,0,"{""type"":""Point"",""coordinates"":[150.3857461033084,-33.652753120041325]}"
1228,0.00623735785484314,0,"{""type"":""Point"",""coordinates"":[150.60390178058657,-33.863258283904415]}"
1229,0.21437963843345642,0,"{""type"":""Point"",""coordinates"":[150.29782544967932,-33.75908407933299]}"
1230,0.07396884262561798,0,"{""type"":""Point"",""coordinates"":[150.41168791409797,-33.775151943004296]}"
1231,0.1453443467617035,0,"{""type"":""Point"",""coordinates"":[150.41749145588085,-33.58529502515353]}"
1232,0.051739633083343506,0,"{""type"":""Point"",""coordinates"":[150.21767551790097,-33.766575570817274]}"
1233,0.11442881077528,0,"{""type"":""Point"",""coordinates"":[150.3502830254115,-33.64750809076348]}"
1234,0.005221426486968994,0,"{""type"":""Point"",""coordinates"":[150.4567445191457,-33.663293758394346]}"
1235,-0.0013278424739837646,0,"{""type"":""Point"",""coordinates"":[150.33967435341884,-33.80518331743604]}"
